IC,Rank_IC,Top10_Accuracy,Top20_Accuracy
-0.167194823419992,-0.14468108755338396,0.6666666666666666,0.4166666666666667
0.08606466758572474,0.05311431916711599,0.16666666666666666,0.3333333333333333
-0.1351568286552061,-0.11837279111310602,0.5,0.4166666666666667
-0.03866613676716859,0.03956929498953881,0.8333333333333334,0.6666666666666666
0.0509139039594321,-0.03356487913309253,0.5,0.5833333333333334
0.11885836108641537,0.04234509585996111,0.3333333333333333,0.4166666666666667
0.08497595508496629,0.06018338427340929,0.5,0.6666666666666666
-0.22047308957061665,-0.1377125710696135,0.5,0.4166666666666667
0.13465297703551932,0.08835787718810782,0.6666666666666666,0.5
-0.004425713284104396,-0.02717572528371307,0.5,0.3333333333333333
-0.12363405432926898,-0.2160066715307373,0.3333333333333333,0.5
-0.23575495044438827,-0.07407613225896084,0.3333333333333333,0.3333333333333333
0.009319248041464437,0.08567856151761703,0.6666666666666666,0.5
0.07695360232525084,0.10230619616560158,0.3333333333333333,0.5
0.02636325899676558,0.04040011114198389,0.8333333333333334,0.5833333333333334
-0.04929819677965695,-0.05101417060294527,0.3333333333333333,0.4166666666666667
-0.03822549000310118,-0.07083408650512331,0.5,0.5
0.05256118719315094,0.024729091414281753,0.3333333333333333,0.4166666666666667
-0.06397351933509719,-0.10919699916643515,0.6666666666666666,0.5833333333333334
-0.11887274775239265,-0.1669352597943874,0.3333333333333333,0.3333333333333333
-0.040572910119821386,-0.08013448367658138,0.3333333333333333,0.4166666666666667
-0.02600043299991114,0.02272853570436233,0.5,0.6666666666666666
-0.2050448649989819,-0.18533183291359148,0.16666666666666666,0.25
-0.014632132354115264,-0.04529035843289803,0.5,0.4166666666666667
-0.06239652433882481,-0.13164767991108645,0.5,0.3333333333333333
0.19326032348774874,0.18432898027229788,0.6666666666666666,0.5
0.03858447199397603,0.016449013614893027,0.5,0.5833333333333334
-0.32573757316966584,-0.3377373956618748,0.16666666666666666,0.16666666666666666
0.02812888401633547,0.07857738260627953,0.5,0.5833333333333334
-0.26013559626062277,-0.27013059183106425,0.0,0.16666666666666666
0.09933237236181268,-0.019560989163656575,0.3333333333333333,0.5
-0.021687782938146802,0.015115519805846142,0.16666666666666666,0.25
-0.007321353796393171,-0.042956376771325376,0.5,0.5833333333333334
0.054382100310501856,0.03801055848846902,0.5,0.5
-0.0250450864437588,-0.1194563265477732,0.6666666666666666,0.4166666666666667
0.05631058388345408,0.07724367879966659,0.5,0.6666666666666666
-0.08222884932466953,-0.07529869408168938,0.5,0.4166666666666667
0.16819307605709216,0.10861501272252312,0.6666666666666666,0.5
0.1937922969896248,0.13414837454848574,0.8333333333333334,0.5833333333333334
0.06878135703687285,0.09397054737427064,0.6666666666666666,0.6666666666666666
-0.05343091078054033,-0.03217560433453738,0.8333333333333334,0.75
0.022202132310990483,-0.04451236454570715,0.3333333333333333,0.4166666666666667
0.10789301129590578,0.11450561970568374,0.6666666666666666,0.5
0.0031314109159234767,-0.029397054737427066,0.5,0.4166666666666667
-0.06952849338559214,-0.17248711806087894,0.5,0.5
0.09069495705488409,0.03195332036676855,0.5,0.5
-0.08654563640298849,-0.011308853972388566,0.3333333333333333,0.5
0.023898533144837104,0.012781505718178723,0.5,0.5
0.10392702911178557,0.16941052252986016,0.6666666666666666,0.6666666666666666
-0.047820075334304435,-0.03139761044734649,0.5,0.5
0.07364715359186688,-0.07752845879029287,0.3333333333333333,0.4166666666666667
-0.006092048946116308,-0.06437988858482631,0.5,0.5
0.08837812567428625,0.03278688524590165,0.6666666666666666,0.5
0.14984581512847833,0.12336760211169771,0.6666666666666666,0.5833333333333334
-0.028827619915775263,-0.00953055752464196,0.5,0.4166666666666667
0.010221311007685117,0.011725479299805504,0.3333333333333333,0.5
0.00342924435406258,-0.08241636113649589,0.5,0.3333333333333333
0.1474278780697689,0.18494026118366216,0.8333333333333334,0.6666666666666666
-0.06603402928938817,-0.13623796502379365,0.5,0.5
-0.15054179432051049,-0.15382905436670305,0.16666666666666666,0.16666666666666666
-0.002896059113449346,-0.029239279834540038,0.3333333333333333,0.4166666666666667
-0.11934651776259587,-0.05112531258682968,0.5,0.5833333333333334
0.0380579654700655,0.012170047235343153,0.3333333333333333,0.5
-0.00472233034303404,-0.08063350930814117,0.3333333333333333,0.25
0.19783711133505733,0.11253125868296751,0.6666666666666666,0.75
-0.03671111350816779,0.03251083699585306,0.5,0.5
-0.09101510823315463,-0.12675743262017228,0.5,0.4166666666666667
-0.07047165041630589,0.032120033342595174,0.16666666666666666,0.3333333333333333
0.17339444086430036,0.0863573214781884,0.5,0.5
0.08516696526317405,0.0899706859031798,0.6666666666666666,0.5833333333333334
-0.04308215091669218,-0.0362095320988744,0.3333333333333333,0.3333333333333333
0.04564998308271279,0.059016393442622966,0.5,0.4166666666666667
-0.021121919979242867,-0.17646241659850528,0.5,0.4166666666666667
0.03465945664098698,0.03895526535148653,0.3333333333333333,0.5
-0.06461010807326369,-0.029967339705683466,0.5,0.5833333333333334
0.07156930447981805,-0.04329581811975925,0.6666666666666666,0.4166666666666667
0.045042520702437354,0.06635545191974113,0.6666666666666666,0.6666666666666666
-0.051367145417038934,-0.03427666391540807,0.5,0.4166666666666667
0.11435607993829175,0.17143651014170608,0.6666666666666666,0.5
0.03532496493128522,0.010754481137578199,0.5,0.3333333333333333
0.003926973596713436,0.02000666892052496,0.5,0.5
0.08105126711589644,0.051569880522367335,0.6666666666666666,0.5
0.03818863102602563,0.031008613503751045,0.5,0.5
-0.06243496218330295,-0.11478347852564412,0.5,0.4166666666666667
-0.025559531172899927,0.0045012503473187,0.3333333333333333,0.3333333333333333
0.04570877404677882,0.08880057077094879,0.5,0.5833333333333334
-0.15264355382250955,-0.12918468010747103,0.3333333333333333,0.4166666666666667
0.07837554842541235,0.05106974159488748,0.6666666666666666,0.4166666666666667
-0.15484194510071222,-0.16432342317310367,0.3333333333333333,0.4166666666666667
0.21355153026934537,0.24676641800683752,0.5,0.5833333333333334
-0.01896869972327009,-0.05227613936109515,0.5,0.4166666666666667
0.08354611035026202,0.0584051125312587,0.5,0.3333333333333333
0.11400323922612761,0.15076410113920535,0.6666666666666666,0.6666666666666666
0.133253404681814,0.1677272354176086,0.6666666666666666,0.5
0.12834300236370874,0.06096476612726635,0.5,0.5833333333333334
-0.08114349615454058,-0.19938286398736615,0.5,0.25
-0.011825192546081725,-0.02784261424773057,0.8333333333333334,0.75
0.09738237473339338,0.13603778827452076,0.5,0.5
-0.023607082089265177,0.0067800378008445695,0.3333333333333333,0.4166666666666667
-0.03154862577454537,-0.07733778037695123,0.3333333333333333,0.16666666666666666
-0.025992293349633867,-0.05769872374045757,0.5,0.4166666666666667
0.11472773447100536,0.05093152169874261,0.5,0.4166666666666667
0.07926930416832194,0.01583773270352876,0.5,0.6666666666666666
-0.08621656125743184,-0.07929980550152821,0.5,0.4166666666666667
-0.21336007427803255,-0.20827023105285764,0.5,0.4166666666666667
-0.25134414880165323,-0.25542678866865304,0.3333333333333333,0.3333333333333333
-0.06923208851428592,-0.1210056803815493,0.6666666666666666,0.5833333333333334
0.01791404115665338,-0.028178407941871556,0.5,0.5
-0.04138758351951072,-0.0365707937391548,0.6666666666666666,0.5
0.3117445181725555,0.20850236176715758,1.0,0.6666666666666666
-0.024943515663482158,-0.08710769729327923,0.5,0.3333333333333333
-0.08471170686078455,0.028401117479402348,0.6666666666666666,0.5
0.16031515675888783,0.1294804112253404,0.6666666666666666,0.8333333333333334
0.010686893974591079,-0.07595992485665197,0.6666666666666666,0.5
0.0019034409189263887,-0.15432064462350656,0.5,0.4166666666666667
0.16770924731590414,0.08213392609058073,0.5,0.3333333333333333
-0.08143784249166076,-0.09841622672964714,0.5,0.4166666666666667
0.0025843090764722993,-0.003667736423477372,0.6666666666666666,0.5
-0.014981913204885376,-0.062165655382997134,0.6666666666666666,0.5
-0.12667096047012583,-0.13324384364776726,0.5,0.3333333333333333
-0.09318720957422465,-0.15632988798176864,0.3333333333333333,0.25
-0.008432649969995062,-0.02484057850446039,0.6666666666666666,0.4166666666666667
0.14794783198365685,0.1033692256749188,0.8333333333333334,0.5833333333333334
0.016578036447824084,0.030115549687994705,0.6666666666666666,0.5
0.11609003384900049,0.11075298694081692,0.5,0.5
-0.05212873276625223,-0.10858571825507086,0.5,0.5
-0.04968104471167298,-0.08869623221432733,0.5,0.5
0.01895847227363158,0.05062517365934983,0.6666666666666666,0.5
0.154131501758198,0.1735482078355099,0.6666666666666666,0.5833333333333334
0.1544487380870644,0.1734370658516255,0.6666666666666666,0.6666666666666666
0.24192902650192882,0.26179494303973333,0.6666666666666666,0.5
0.09141638131524497,0.0828007779938872,0.3333333333333333,0.25
0.1050356113064038,0.12614615170880802,0.5,0.5
0.1366216588434998,0.14959711030841905,0.5,0.5
0.13110233556823725,0.13564879133092528,0.3333333333333333,0.5
0.20541258757089864,0.1297026951931092,1.0,0.6666666666666666
0.08252790128299942,0.04868018894137261,0.3333333333333333,0.5
0.027438652944406474,-0.03206446235065296,0.3333333333333333,0.3333333333333333
0.058880259122613875,0.0781883856626841,0.3333333333333333,0.5
0.2587066380192294,0.230452903584329,0.6666666666666666,0.5833333333333334
-0.07198094855520674,-0.10558488469019175,0.5,0.3333333333333333
0.19677619443892422,0.15632120033342597,0.6666666666666666,0.5
0.10819644636788761,0.0377882745207002,0.3333333333333333,0.3333333333333333
-0.076571098651136,-0.10398777368686722,0.5,0.4166666666666667
0.11464533508892262,0.16037788274520703,0.5,0.4166666666666667
-0.15221012247317633,-0.17793831619894418,0.5,0.3333333333333333
