Date,Open,High,Low,Close,Volume
2020-04-01,489.0,503.8,458.4,462.85,2390621
2020-04-03,465.0,490.0,463.2,465.8,2828163
2020-04-07,483.8,534.0,477.55,510.5,3596860
2020-04-08,515.0,539.8,505.0,521.6,3029867
2020-04-09,524.95,564.0,524.95,550.9,5291492
2020-04-13,555.3,575.3,548.65,571.5,3063806
2020-04-15,571.5,580.5,546.45,562.25,4778240
2020-04-16,551.55,569.7,540.0,543.9,4217576
2020-04-17,555.05,557.0,520.55,530.05,6951584
2020-04-20,532.15,538.8,525.3,527.2,1885605
2020-04-21,521.95,532.0,509.85,523.8,3008708
2020-04-22,525.0,544.0,514.3,540.75,2579548
2020-04-23,544.0,549.15,527.0,529.55,2460930
2020-04-24,524.9,527.9,516.7,519.5,1442370
2020-04-27,520.75,530.5,519.0,522.05,1214830
2020-04-28,525.25,528.95,516.5,522.9,2151641
2020-04-29,528.0,539.6,522.6,532.3,2258793
2020-04-30,536.15,545.5,527.1,536.65,3049732
2020-05-04,550.0,558.0,527.85,541.85,12143401
2020-05-05,543.0,544.0,488.0,494.9,12418432
2020-05-06,495.0,498.35,478.5,493.85,8307364
2020-05-07,503.9,516.65,494.2,504.75,7738493
2020-05-08,514.7,514.7,499.2,501.35,4537666
2020-05-11,505.5,509.65,491.65,493.2,3776776
2020-05-12,490.0,508.4,487.7,505.5,3129346
2020-05-13,510.0,532.2,505.05,510.2,5925905
2020-05-14,505.0,561.0,500.0,539.8,15134744
2020-05-15,540.0,558.6,536.25,540.85,8457291
2020-05-18,542.1,569.65,530.05,542.6,12096007
2020-05-19,552.95,560.0,543.0,555.1,4665270
2020-05-20,561.45,579.0,558.0,575.15,6641812
2020-05-21,575.15,615.75,571.35,609.95,9001644
2020-05-22,611.0,613.55,584.15,589.25,5628309
2020-05-26,591.5,598.0,578.75,583.0,3646795
2020-05-27,587.65,587.65,571.15,578.2,2987326
2020-05-28,567.1,581.1,557.0,563.6,5927607
2020-05-29,567.0,601.6,563.0,594.1,9119124
2020-06-01,602.0,607.0,584.1,589.3,4617664
2020-06-02,590.6,591.85,572.0,573.45,3982122
2020-06-03,578.9,587.7,569.95,572.45,4512699
2020-06-04,574.0,583.9,572.85,578.35,2651408
2020-06-05,583.0,595.0,577.05,586.05,4592469
2020-06-08,597.75,611.0,581.8,596.8,8090089
2020-06-09,600.0,618.35,592.0,608.2,6243842
2020-06-10,612.0,614.05,596.15,608.4,3851474
2020-06-11,612.9,622.4,592.3,594.3,5237815
2020-06-12,570.0,621.5,570.0,617.45,7105643
2020-06-15,621.9,629.8,606.55,612.7,5637186
2020-06-16,624.0,624.0,586.75,604.8,3943225
2020-06-17,607.5,612.7,598.25,605.55,2131551
2020-06-18,601.4,615.0,601.05,610.0,1954213
2020-06-19,613.0,631.4,610.0,618.05,4700037
2020-06-22,621.0,639.4,612.85,635.1,3202098
2020-06-23,639.0,642.35,619.5,622.45,3497945
2020-06-24,625.8,630.5,604.7,608.0,3650280
2020-06-25,601.0,612.95,597.0,601.1,3292275
2020-06-26,608.5,610.85,589.0,591.45,2952755
2020-06-29,589.0,594.85,581.05,584.05,1978730
2020-06-30,591.5,606.9,583.05,592.3,4671574
2020-07-01,594.0,602.0,590.05,599.2,2744966
2020-07-02,600.5,605.7,593.15,594.65,2353091
2020-07-03,595.5,599.9,587.0,588.55,3086022
2020-07-06,590.2,598.0,585.2,588.95,3088968
2020-07-07,591.0,600.9,589.1,593.7,3761704
2020-07-08,597.45,627.65,593.7,612.95,9455755
2020-07-09,619.9,633.0,616.75,625.45,4709177
2020-07-10,621.65,639.0,618.55,636.1,4158886
2020-07-13,641.0,645.0,622.15,629.4,2830295
2020-07-14,622.5,633.65,615.0,619.5,2409030
2020-07-15,622.8,624.6,593.3,598.0,3661770
2020-07-16,601.9,612.45,590.7,608.9,2825703
2020-07-17,610.0,614.8,601.0,604.75,1703996
2020-07-20,604.55,611.05,596.45,600.35,1507531
2020-07-21,603.5,604.85,592.15,593.3,1403937
2020-07-22,596.45,607.0,590.0,595.8,3422942
2020-07-23,599.25,614.3,595.0,611.6,4553490
2020-07-24,605.0,614.0,596.3,598.8,3160744
2020-07-27,600.8,601.0,584.25,590.8,2275138
2020-07-28,575.0,591.0,571.05,585.25,5321852
2020-07-29,589.0,591.8,575.0,577.55,2126285
2020-07-30,577.0,584.35,570.25,575.6,2496128
2020-07-31,575.6,587.8,575.6,581.2,1956449
2020-08-03,582.7,584.85,572.1,574.0,1155921
2020-08-04,580.05,582.0,572.95,575.25,1151879
2020-08-05,578.0,589.95,574.35,583.95,2191526
2020-08-06,586.35,591.9,578.1,579.65,1721902
2020-08-07,582.6,593.6,580.45,586.9,1785701
2020-08-10,590.9,598.8,588.0,594.85,1656628
2020-08-11,597.7,598.0,581.5,582.8,2551509
2020-08-12,584.8,587.8,580.1,582.6,994256
2020-08-13,583.9,601.0,583.35,592.0,2677214
2020-08-14,596.8,604.55,581.0,584.15,2210929
2020-08-17,588.0,588.0,577.9,585.2,1126715
2020-08-18,587.0,595.15,584.1,588.9,1407930
2020-08-19,593.4,597.9,588.1,591.05,1026004
2020-08-20,588.0,590.5,581.4,583.35,2239962
2020-08-21,590.0,590.9,582.55,584.35,2012045
2020-08-24,587.45,588.5,579.6,581.3,1436518
2020-08-25,582.4,585.95,577.1,578.45,1289680
2020-08-26,580.0,582.0,573.6,574.95,1198052
2020-08-27,577.5,578.45,569.0,570.1,1710682
2020-08-28,573.0,588.6,569.7,585.15,4361073
2020-08-31,591.9,591.9,545.0,546.65,5003348
2020-09-01,545.0,565.0,537.1,561.95,3106660
2020-09-02,561.4,575.5,559.05,568.55,2636640
2020-09-03,573.9,588.85,570.4,580.2,2771382
2020-09-04,572.95,581.75,564.4,568.25,2120833
2020-09-07,570.5,573.75,556.0,560.35,1916213
2020-09-08,563.85,563.85,546.0,550.35,1326313
2020-09-09,550.0,555.75,543.75,550.45,1885393
2020-09-10,555.0,558.0,546.4,549.3,1576452
2020-09-11,550.25,556.0,542.95,547.0,1650899
2020-09-14,550.0,554.2,544.15,546.65,1379432
2020-09-15,548.5,551.5,539.05,541.4,2283249
2020-09-16,543.0,552.75,534.15,547.95,4483312
2020-09-17,548.7,561.2,547.2,552.05,3359622
2020-09-18,553.95,556.3,539.7,543.7,2313565
2020-09-21,544.75,545.0,511.2,522.25,2533017
2020-09-22,522.0,522.55,505.55,515.4,2263281
2020-09-23,516.6,520.8,507.2,509.15,1944251
2020-09-24,509.0,509.0,494.0,495.55,2366213
2020-09-25,501.9,515.55,496.55,511.55,1640258
2020-09-28,517.5,531.5,515.45,528.3,1796687
2020-09-29,533.0,537.85,508.3,511.95,3274521
2020-09-30,510.1,524.0,506.05,515.85,1537239
2020-10-01,522.0,528.4,519.1,522.8,2054700
2020-10-05,523.0,527.45,519.5,524.25,1182376
2020-10-06,525.9,530.65,522.1,527.5,1170598
2020-10-07,527.35,534.25,525.1,530.05,1637674
2020-10-08,530.0,535.7,517.4,520.65,2207902
2020-10-09,522.45,526.95,517.45,521.35,1132946
2020-10-12,523.15,536.65,523.15,530.95,2558898
2020-10-13,533.95,535.4,525.05,526.4,1525944
2020-10-14,526.5,527.85,518.5,524.05,927326
2020-10-15,527.0,527.0,502.9,506.5,1129763
2020-10-16,508.2,512.9,500.8,510.05,1144560
2020-10-19,513.9,516.95,510.75,514.25,587946
2020-10-20,514.0,518.25,511.55,514.1,610616
2020-10-21,516.0,525.9,514.0,520.7,2642016
2020-10-22,520.0,521.8,512.5,515.2,4009024
2020-10-23,518.0,529.85,517.8,526.65,1339601
2020-10-26,528.0,529.45,512.65,516.3,902690
2020-10-27,517.75,520.35,510.2,518.4,686289
2020-10-28,518.0,522.3,510.65,512.45,1165964
2020-10-29,510.0,513.45,502.25,504.85,1482596
2020-10-30,506.0,510.5,501.0,504.3,828740
2020-11-02,508.0,508.35,500.1,503.95,1350151
2020-11-03,503.0,514.8,502.8,509.7,3279029
2020-11-04,512.0,515.5,508.5,510.45,1134793
2020-11-05,525.05,542.0,517.1,533.95,7942523
2020-11-06,535.95,553.1,533.4,544.2,3909524
2020-11-09,549.0,563.35,544.85,555.8,3311715
2020-11-10,561.35,575.75,558.0,563.95,3905043
2020-11-11,568.7,571.4,553.6,569.05,3645524
2020-11-12,571.25,571.25,555.3,558.1,2274509
2020-11-13,555.0,558.25,549.15,554.8,1390255
2020-11-14,559.0,559.2,552.65,555.8,172352
2020-11-17,558.0,567.35,554.0,560.25,2550588
2020-11-18,561.0,564.9,554.0,563.75,1248153
2020-11-19,562.0,577.75,559.75,572.05,3791641
2020-11-20,577.0,587.0,565.9,571.4,3212681
2020-11-23,576.0,577.8,563.3,566.8,2637746
2020-11-24,568.4,572.75,561.85,563.4,797636
2020-11-25,567.9,569.9,547.05,550.2,2096322
2020-11-26,552.0,559.45,550.55,557.0,2490769
2020-11-27,559.9,562.1,537.25,548.4,4642422
2020-12-01,554.0,569.15,547.0,566.95,2308974
2020-12-02,569.5,572.0,561.1,569.4,1899715
2020-12-03,571.0,575.75,565.25,571.4,2234949
2020-12-04,575.0,581.65,573.1,579.6,2086026
2020-12-07,585.0,590.95,581.15,588.85,2631889
2020-12-08,589.1,604.7,584.0,586.3,4130925
2020-12-09,587.4,592.55,582.3,583.8,1369040
2020-12-10,583.05,595.75,579.5,593.0,1736313
2020-12-11,597.9,602.75,586.1,593.4,1838624
2020-12-14,596.9,603.0,592.5,595.65,1388614
2020-12-15,596.0,598.45,584.0,594.3,1373269
2020-12-16,598.0,600.0,591.3,594.85,1655310
2020-12-17,598.0,599.7,582.2,583.55,1916274
2020-12-18,585.0,592.0,579.45,588.45,1832076
2020-12-21,589.0,594.25,550.1,556.1,2746593
2020-12-22,559.9,564.0,544.15,555.8,2077716
2020-12-23,556.6,568.2,555.75,561.3,1870824
2020-12-24,565.35,576.7,565.0,569.35,1878518
2020-12-28,571.0,580.8,570.5,579.85,1281903
2020-12-29,581.0,584.7,567.35,570.2,2424274
2020-12-30,574.5,580.5,571.6,577.75,1858973
2020-12-31,578.95,581.8,573.2,578.25,1648221
2021-01-01,579.0,583.95,577.0,581.5,873143
2021-01-04,581.0,590.75,581.0,584.35,1812702
2021-01-05,582.0,585.5,575.5,582.25,1240679
2021-01-06,584.0,595.8,577.8,586.15,2493024
2021-01-07,589.0,620.0,584.1,613.9,6427840
2021-01-08,622.0,637.6,613.85,630.9,7907269
2021-01-11,634.45,644.9,628.1,641.9,3289035
2021-01-12,641.95,661.65,640.1,644.0,4088271
2021-01-13,646.0,656.95,631.5,640.8,2438828
2021-01-14,641.7,650.9,635.6,639.0,1547673
2021-01-15,638.5,642.75,626.85,633.7,1437341
2021-01-18,629.35,637.75,614.4,627.45,1575429
2021-01-19,627.15,639.6,627.0,628.75,1676565
2021-01-20,632.0,634.8,617.75,619.9,2288161
