Date,Open,High,Low,Close,Adj_Close,Volume
2024-01-01,1261.0,1263.949951171875,1252.5,1260.25,1237.5885009765625,733452
2024-01-02,1261.0,1299.0,1257.1500244140625,1296.199951171875,1272.89208984375,3174447
2024-01-03,1296.199951171875,1304.6500244140625,1291.1500244140625,1298.5999755859375,1275.248779296875,1699057
2024-01-04,1304.0,1328.5,1297.050048828125,1312.949951171875,1289.3408203125,2851729
2024-01-05,1318.0,1318.0,1287.0,1300.199951171875,1276.820068359375,2960339
2024-01-08,1305.4000244140625,1309.949951171875,1299.300048828125,1305.300048828125,1281.828369140625,1678133
2024-01-09,1314.949951171875,1333.449951171875,1306.8499755859375,1324.0,1300.1922607421875,1712486
2024-01-10,1330.050048828125,1333.5,1313.1500244140625,1324.8499755859375,1301.02685546875,1278475
2024-01-11,1328.0,1331.9000244140625,1310.199951171875,1316.25,1292.58154296875,1320281
2024-01-12,1319.0,1330.0,1305.550048828125,1325.949951171875,1302.10693359375,1538242
2024-01-15,1329.199951171875,1340.0,1321.5999755859375,1329.3499755859375,1305.446044921875,1475983
2024-01-16,1330.050048828125,1331.550048828125,1307.550048828125,1313.449951171875,1289.831787109375,824502
2024-01-17,1312.0,1320.449951171875,1294.3499755859375,1299.0,1275.6417236328125,2544642
2024-01-18,1298.949951171875,1343.4000244140625,1290.0,1335.75,1311.7308349609375,2842572
2024-01-19,1340.0,1344.4000244140625,1329.1500244140625,1335.5999755859375,1311.5836181640625,1605745
2024-01-23,1316.0,1394.5999755859375,1316.0,1378.300048828125,1353.5157470703125,4129729
2024-01-24,1380.0,1390.0,1360.3499755859375,1382.0999755859375,1357.247314453125,1719845
2024-01-25,1383.550048828125,1390.0999755859375,1348.5,1368.300048828125,1343.6956787109375,1870910
2024-01-29,1365.0,1420.8499755859375,1355.199951171875,1400.8499755859375,1375.6602783203125,3413149
2024-01-30,1401.9000244140625,1409.199951171875,1369.1500244140625,1371.75,1347.0836181640625,1935332
2024-01-31,1371.699951171875,1438.9000244140625,1366.9000244140625,1418.449951171875,1392.9437255859375,5796356
2024-02-01,1427.0,1430.449951171875,1398.9000244140625,1407.949951171875,1382.632568359375,2442481
2024-02-02,1409.0,1433.8499755859375,1405.1500244140625,1416.6500244140625,1391.17626953125,1775449
2024-02-05,1426.800048828125,1466.0,1423.5999755859375,1463.800048828125,1437.4783935546875,3481964
2024-02-06,1450.0,1478.0,1446.550048828125,1475.0999755859375,1448.5750732421875,1893995
2024-02-07,1483.0,1500.449951171875,1480.4000244140625,1496.199951171875,1469.2955322265625,2259235
2024-02-08,1501.050048828125,1507.5,1485.3499755859375,1499.5999755859375,1472.634521484375,2213750
2024-02-09,1500.9000244140625,1539.0,1492.25,1534.800048828125,1515.79345703125,6343881
2024-02-12,1539.8499755859375,1555.0999755859375,1521.0999755859375,1534.449951171875,1515.4476318359375,4059288
2024-02-13,1537.5,1551.0,1525.449951171875,1542.199951171875,1523.1016845703125,4687838
2024-02-14,1545.800048828125,1545.800048828125,1508.050048828125,1520.4000244140625,1501.57177734375,2105672
2024-02-15,1529.050048828125,1529.050048828125,1505.550048828125,1509.9000244140625,1491.2017822265625,2161691
2024-02-16,1515.0,1522.0,1504.8499755859375,1509.949951171875,1491.2509765625,3480879
2024-02-19,1514.8499755859375,1532.75,1507.4000244140625,1530.0999755859375,1511.1514892578125,777823
2024-02-20,1532.0,1542.0,1512.25,1538.699951171875,1519.6448974609375,2230669
2024-02-21,1540.050048828125,1549.5,1533.0,1543.4000244140625,1524.286865234375,1993748
2024-02-22,1549.5999755859375,1561.0,1535.0,1558.050048828125,1538.7554931640625,1981678
