Date,Open,High,Low,Close,Volume
2022-01-03,221.2,223.9,216.0,223.4,19062825
2022-01-04,224.3,228.25,221.0,226.3,32469988
2022-01-05,226.4,226.55,223.0,223.5,17271276
2022-01-06,221.45,229.8,219.5,228.45,27537005
2022-01-07,230.3,232.85,227.1,229.8,34595209
2022-01-10,230.95,233.45,230.4,231.75,22061859
2022-01-11,233.0,236.7,231.8,233.1,25489182
2022-01-12,234.9,239.65,234.5,237.75,32665403
2022-01-13,239.0,246.7,236.5,245.3,50250827
2022-01-14,243.7,248.5,242.5,244.4,36940487
2022-01-17,245.9,249.25,245.0,247.85,25339181
2022-01-18,250.0,250.6,237.8,239.1,30408196
2022-01-19,239.0,249.7,236.05,248.5,36751594
2022-01-20,250.0,252.15,245.15,248.65,35990609
2022-01-21,245.8,250.8,238.55,241.95,35507032
2022-01-24,242.5,243.85,226.6,229.55,43279408
2022-01-25,226.25,240.85,223.0,238.8,39449718
2022-01-27,235.5,242.35,232.5,241.05,35920383
2022-01-28,244.7,250.0,242.85,244.05,34523855
2022-01-31,247.95,249.55,245.3,246.05,24939671
2022-02-01,249.5,256.4,244.8,249.85,74185275
2022-02-02,251.9,255.0,249.25,250.6,25162901
2022-02-03,250.55,254.4,249.3,252.85,27724870
2022-02-04,253.8,257.9,253.0,254.35,39309420
2022-02-07,255.5,256.7,250.55,251.8,32770930
2022-02-08,252.5,253.6,232.6,234.85,82053977
2022-02-09,236.7,238.9,232.6,238.0,35604075
2022-02-10,238.5,244.5,234.1,241.3,55153254
2022-02-11,240.0,242.05,230.2,232.3,36050888
2022-02-14,226.0,226.85,216.0,220.5,38301829
2022-02-15,222.75,231.75,218.8,230.4,36314556
2022-02-16,233.4,236.9,230.1,231.35,35144286
2022-02-17,233.35,233.85,227.0,227.75,23381354
2022-02-18,227.0,230.0,224.65,225.75,18717812
2022-02-21,224.0,227.65,222.25,225.0,24657963
2022-02-22,218.0,224.85,217.3,222.65,29360421
2022-02-23,226.0,226.8,220.35,221.2,23583042
2022-02-24,213.0,216.15,203.25,204.3,60097152
2022-02-25,210.0,221.3,209.55,220.0,52157687
2022-02-28,217.5,224.35,214.1,223.05,35508015
2022-03-02,220.0,227.25,218.4,225.4,28297089
2022-03-03,229.0,230.55,225.9,226.6,22429798
2022-03-04,225.0,226.45,220.8,221.45,22427429
2022-03-07,217.0,219.7,212.25,216.2,23498823
2022-03-08,215.0,227.8,214.6,226.95,41105290
2022-03-09,229.1,231.2,226.3,229.25,25437632
2022-03-10,235.0,235.85,229.9,232.25,25462569
2022-03-11,231.9,234.25,230.3,233.15,18163055
2022-03-14,233.1,234.65,230.55,231.55,12074559
2022-03-15,231.95,233.3,225.3,227.4,16150855
2022-03-16,230.0,231.7,229.05,230.45,12428032
