Date,Open,High,Low,Close,Adj_Close,Volume
2020-04-01,277.95001220703125,285.70001220703125,274.3999938964844,278.3999938964844,275.5936584472656,4724998
2020-04-03,278.1000061035156,295.8500061035156,277.8999938964844,290.95001220703125,288.0171813964844,6293405
2020-04-07,300.0,320.0,297.29998779296875,318.29998779296875,315.09149169921875,9742198
2020-04-08,322.3999938964844,345.0,315.0,327.3999938964844,324.0997314453125,14303626
2020-04-09,334.0,342.95001220703125,330.29998779296875,333.75,330.3857421875,6297479
2020-04-13,335.95001220703125,355.5,331.6000061035156,340.54998779296875,337.1171569824219,13175876
2020-04-15,353.0,353.0,330.1499938964844,336.8500061035156,333.4544982910156,8436350
2020-04-16,340.0,353.5,339.1000061035156,349.8999938964844,346.3729553222656,9196306
2020-04-17,355.45001220703125,360.8999938964844,343.04998779296875,355.25,351.66900634765625,10074247
2020-04-20,359.8999938964844,367.79998779296875,351.6000061035156,357.95001220703125,354.3418273925781,9125141
2020-04-21,349.70001220703125,366.20001220703125,347.0,357.0,353.4013977050781,10212915
2020-04-22,357.0,364.3500061035156,354.5,360.6000061035156,356.965087890625,5087344
2020-04-23,360.5,365.5,344.54998779296875,347.70001220703125,344.1951599121094,7383940
2020-04-24,346.0,360.0,339.0,357.3999938964844,353.7973327636719,11732990
2020-04-27,361.8500061035156,367.6499938964844,355.20001220703125,363.1499938964844,359.4893798828125,7966984
2020-04-28,365.95001220703125,365.95001220703125,348.3999938964844,352.0,348.4518127441406,6311042
2020-04-29,366.0,366.0,350.70001220703125,352.1499938964844,348.6002502441406,8830644
2020-04-30,360.0,360.0,347.25,353.95001220703125,350.38214111328125,5869773
2020-05-04,352.0,366.0,349.1499938964844,357.95001220703125,354.3418273925781,9023354
2020-05-05,366.8999938964844,366.8999938964844,347.0,349.20001220703125,345.67999267578125,8533450
2020-05-06,350.95001220703125,355.5,345.3500061035156,353.25,349.689208984375,6743672
2020-05-07,353.95001220703125,361.0,348.1000061035156,349.75,346.2244567871094,6104697
2020-05-08,355.0,361.0,349.20001220703125,359.25,355.6286926269531,5545552
2020-05-11,359.45001220703125,363.79998779296875,350.04998779296875,351.6000061035156,348.0558166503906,8182212
2020-05-12,354.0,356.79998779296875,337.6499938964844,343.45001220703125,339.9879455566406,7690803
2020-05-13,352.8500061035156,352.8500061035156,334.1000061035156,337.25,333.8504638671875,8732429
2020-05-14,337.25,343.5,333.0,335.1499938964844,331.7716369628906,8706127
2020-05-15,325.0,338.6499938964844,320.70001220703125,328.5,325.18865966796875,26971956
2020-05-18,329.0,336.79998779296875,325.0,331.75,328.4059143066406,11946046
2020-05-19,334.0,338.5,329.29998779296875,336.6000061035156,333.20703125,8104263
2020-05-20,335.95001220703125,349.75,334.0,346.8500061035156,343.35369873046875,7499785
2020-05-21,346.5,357.70001220703125,344.75,354.8500061035156,351.2730407714844,9872658
2020-05-22,355.0,356.8500061035156,347.6000061035156,350.29998779296875,346.7689514160156,4965022
2020-05-26,352.5,361.0,351.20001220703125,358.29998779296875,354.6882629394531,8874007
2020-05-27,358.0,363.29998779296875,347.29998779296875,350.8500061035156,347.3133850097656,7296906
2020-05-28,354.79998779296875,354.79998779296875,342.54998779296875,345.45001220703125,341.9678039550781,6473058
2020-05-29,346.1499938964844,359.1499938964844,345.0,354.70001220703125,351.12457275390625,46798558
2020-06-01,360.0,389.8999938964844,357.45001220703125,385.5,381.6141052246094,20553193
2020-06-02,389.0,396.0,381.20001220703125,382.70001220703125,378.84234619140625,11915276
2020-06-03,387.0,390.0,381.3500061035156,382.5,378.64434814453125,4094182
2020-06-04,382.5,395.75,382.0,393.6499938964844,389.68194580078125,7533701
2020-06-05,397.0,400.5,388.6000061035156,389.6000061035156,385.67279052734375,5323472
2020-06-08,393.0,393.8999938964844,378.3500061035156,381.25,377.40692138671875,5660808
2020-06-09,383.0,390.0,378.0,381.6499938964844,377.80291748046875,5427669
2020-06-10,384.0,393.5,382.5,389.95001220703125,386.0192565917969,5870538
2020-06-11,389.95001220703125,393.8999938964844,384.5,386.95001220703125,383.04949951171875,3728200
2020-06-12,386.0,396.25,381.20001220703125,384.79998779296875,380.921142578125,7259046
2020-06-15,390.0,394.29998779296875,381.29998779296875,387.54998779296875,383.6434326171875,5516081
2020-06-16,389.8999938964844,393.0,378.04998779296875,385.1000061035156,381.2181396484375,4888303
2020-06-17,384.8999938964844,399.79998779296875,383.0,396.1000061035156,392.1072692871094,5772303
2020-06-18,395.95001220703125,404.6000061035156,391.20001220703125,393.8500061035156,389.87994384765625,7878288
2020-06-19,393.8500061035156,397.25,380.1000061035156,381.25,377.40692138671875,6460476
2020-06-22,385.8500061035156,391.54998779296875,383.0,387.54998779296875,383.6434326171875,3952487
2020-06-23,391.0,398.70001220703125,388.0,396.5,392.50323486328125,5777685
2020-06-24,399.0,403.70001220703125,387.6000061035156,389.8999938964844,385.9697265625,4999774
2020-06-25,389.0,406.3999938964844,388.45001220703125,404.29998779296875,400.2245788574219,6439347
2020-06-26,406.0,410.45001220703125,399.29998779296875,401.79998779296875,397.7497863769531,6825050
2020-06-29,401.6000061035156,408.3500061035156,394.6000061035156,397.75,393.7406005859375,4003881
2020-06-30,400.0,401.20001220703125,388.3500061035156,390.1000061035156,386.167724609375,3210718
2020-07-01,390.3999938964844,393.75,384.5,388.45001220703125,384.5343933105469,2727818
2020-07-02,388.45001220703125,397.45001220703125,388.3999938964844,391.95001220703125,387.99908447265625,2876895
2020-07-03,392.0,397.8999938964844,390.29998779296875,395.6000061035156,391.6122741699219,3047780
2020-07-06,399.04998779296875,406.3500061035156,392.6499938964844,401.8500061035156,397.7992858886719,4992083
2020-07-07,403.79998779296875,406.3500061035156,397.5,400.20001220703125,396.1659240722656,3193987
2020-07-08,401.0,410.3500061035156,400.3999938964844,401.75,397.7002868652344,4745512
2020-07-09,395.95001220703125,407.79998779296875,395.29998779296875,405.95001220703125,401.85797119140625,4085452
2020-07-10,400.5,420.5,400.5,414.29998779296875,410.1237487792969,9984659
2020-07-13,446.95001220703125,446.95001220703125,412.75,414.8500061035156,410.6682434082031,20180741
2020-07-14,419.79998779296875,441.25,417.0,437.6000061035156,433.1889343261719,26086206
2020-07-15,441.0,441.0,422.45001220703125,424.79998779296875,420.5179443359375,6557656
2020-07-16,425.0,432.5,416.20001220703125,426.45001220703125,422.1513366699219,5033817
2020-07-17,427.20001220703125,433.29998779296875,423.0,431.6000061035156,427.2494201660156,3695712
2020-07-20,433.0,434.8999938964844,424.3500061035156,428.0,423.6856384277344,3442929
2020-07-21,431.20001220703125,433.5,424.54998779296875,426.29998779296875,422.0028076171875,2774113
2020-07-22,428.0,441.0,425.70001220703125,430.70001220703125,426.3584899902344,9092877
2020-07-23,433.25,438.5,423.04998779296875,430.29998779296875,425.9624938964844,7095324
2020-07-24,428.0,435.6000061035156,413.54998779296875,415.1499938964844,410.9652099609375,10176507
2020-07-27,413.5,416.5,397.45001220703125,399.6000061035156,395.5719909667969,5594055
2020-07-28,401.0,407.5,396.5,399.0,394.9779968261719,4421237
2020-07-29,400.0,403.45001220703125,393.0,395.79998779296875,391.81024169921875,4788454
2020-07-30,396.0,404.8999938964844,395.1000061035156,403.45001220703125,399.3831481933594,6207472
2020-07-31,408.0,412.79998779296875,400.79998779296875,409.6000061035156,405.47119140625,7274579
2020-08-03,411.79998779296875,416.75,407.70001220703125,411.8999938964844,407.74798583984375,5226697
2020-08-04,414.45001220703125,416.6499938964844,404.0,413.79998779296875,409.6288146972656,4147507
2020-08-05,415.0,418.79998779296875,407.20001220703125,408.20001220703125,404.08526611328125,4342564
2020-08-06,410.95001220703125,413.95001220703125,405.95001220703125,407.45001220703125,403.3428649902344,3597915
2020-08-07,409.0,411.8500061035156,396.04998779296875,399.45001220703125,395.42352294921875,5634970
2020-08-10,402.20001220703125,414.5,400.70001220703125,412.45001220703125,408.2924499511719,7027651
2020-08-11,415.0,417.0,406.29998779296875,407.54998779296875,403.4418029785156,5384749
2020-08-12,407.54998779296875,407.79998779296875,392.1000061035156,396.6000061035156,392.6022033691406,5536052
2020-08-13,399.0,401.1000061035156,391.70001220703125,393.25,389.28594970703125,4016926
2020-08-14,394.5,402.29998779296875,391.5,395.1000061035156,391.1173400878906,5376913
2020-08-17,398.79998779296875,399.6499938964844,389.3500061035156,391.25,387.3061218261719,3371592
2020-08-18,392.5,397.0,388.0,394.8500061035156,390.8698425292969,3100510
2020-08-19,397.3999938964844,402.20001220703125,394.5,396.3500061035156,392.3547058105469,3750344
2020-08-20,396.0,397.8999938964844,391.3500061035156,394.1499938964844,390.1769104003906,2563562
2020-08-21,397.0,398.1499938964844,392.54998779296875,394.04998779296875,390.077880859375,2232607
2020-08-24,395.95001220703125,396.45001220703125,390.5,392.20001220703125,388.2465515136719,2093401
2020-08-25,394.0,394.6000061035156,385.5,387.3999938964844,383.4949645996094,3291773
2020-08-26,388.20001220703125,394.45001220703125,386.54998779296875,392.3500061035156,388.3950500488281,3691011
2020-08-27,394.70001220703125,397.0,390.6000061035156,391.3500061035156,387.4051208496094,3531297
2020-08-28,391.8500061035156,393.6499938964844,388.0,391.54998779296875,387.60308837890625,2849942
2020-08-31,393.79998779296875,397.8999938964844,372.25,376.1499938964844,372.35833740234375,7034961
2020-09-01,382.45001220703125,408.0,379.0,405.3500061035156,401.2640380859375,17386460
2020-09-02,405.5,413.3999938964844,402.04998779296875,411.25,407.10455322265625,9366591
