Date,Open,High,Low,Close,Adj_Close,Volume
2020-04-01,353.0,355.25,338.3999938964844,343.54998779296875,325.64263916015625,6702159
2020-04-03,343.95001220703125,389.79998779296875,340.0,375.95001220703125,356.3538513183594,28550430
2020-04-07,398.0,422.8500061035156,388.29998779296875,417.3500061035156,395.59588623046875,29675052
2020-04-08,419.0,448.75,413.1499938964844,436.70001220703125,413.937255859375,27810872
2020-04-09,454.3999938964844,473.8999938964844,443.3999938964844,454.45001220703125,430.7621154785156,31862948
2020-04-13,462.95001220703125,477.8999938964844,443.1000061035156,462.3500061035156,438.2503662109375,30510226
2020-04-15,474.8999938964844,488.5,444.1000061035156,449.20001220703125,425.7857360839844,32508955
2020-04-16,450.0,467.6000061035156,449.20001220703125,463.70001220703125,439.5299377441406,16932965
2020-04-17,476.95001220703125,476.95001220703125,448.45001220703125,457.1000061035156,433.2739562988281,19774082
2020-04-20,457.3500061035156,475.0,450.54998779296875,473.3999938964844,448.7242736816406,17893064
2020-04-21,467.8500061035156,490.70001220703125,464.25,473.1499938964844,448.4873962402344,30021752
2020-04-22,474.95001220703125,482.3999938964844,469.0,474.3500061035156,449.62481689453125,13336137
2020-04-23,476.95001220703125,487.8500061035156,474.3500061035156,477.45001220703125,452.5632629394531,13748820
2020-04-24,476.95001220703125,497.0,473.54998779296875,485.54998779296875,460.24102783203125,23394027
2020-04-27,491.0,504.79998779296875,487.0,489.8999938964844,464.36431884765625,19310626
2020-04-28,495.0,495.3999938964844,470.29998779296875,473.95001220703125,449.2456970214844,12847910
2020-04-29,476.0,484.95001220703125,473.1499938964844,477.6499938964844,452.7527770996094,10166496
2020-04-30,484.0,485.0,458.3999938964844,464.45001220703125,440.2408752441406,18471206
2020-05-04,464.45001220703125,474.5,458.0,465.45001220703125,441.18878173828125,16097066
2020-05-05,469.79998779296875,472.5,454.0,456.29998779296875,432.51568603515625,7850482
2020-05-06,459.6000061035156,463.0,448.0,454.3999938964844,430.71466064453125,10829910
2020-05-07,462.0,465.70001220703125,450.20001220703125,452.20001220703125,428.6294250488281,11216033
2020-05-08,460.0,471.3999938964844,454.04998779296875,469.0,444.5536804199219,13693803
2020-05-11,473.70001220703125,475.54998779296875,461.29998779296875,463.8500061035156,439.6721496582031,10294818
2020-05-12,465.0,468.79998779296875,455.29998779296875,463.8999938964844,439.7195129394531,9507971
2020-05-13,469.0,469.45001220703125,450.20001220703125,452.3500061035156,428.77154541015625,10010310
2020-05-14,453.0,462.95001220703125,448.79998779296875,455.95001220703125,432.1839294433594,11764703
2020-05-15,455.95001220703125,458.8999938964844,445.54998779296875,448.6000061035156,425.217041015625,7863358
2020-05-18,447.0,454.6000061035156,434.25,440.70001220703125,417.7287902832031,9067298
2020-05-19,443.79998779296875,456.0,438.6000061035156,441.70001220703125,418.6767272949219,10126393
2020-05-20,439.8999938964844,458.45001220703125,437.25,455.75,431.9942932128906,7967084
2020-05-21,455.5,469.0,453.0,466.45001220703125,442.1366271972656,8987658
2020-05-22,467.0,471.8999938964844,458.04998779296875,469.3999938964844,444.9328918457031,10194204
2020-05-26,471.0,475.5,457.0,459.1499938964844,435.2171325683594,9801056
2020-05-27,464.8999938964844,464.8999938964844,443.3999938964844,450.8999938964844,427.3971252441406,13253937
2020-05-28,453.8999938964844,461.6499938964844,444.70001220703125,459.1000061035156,435.169677734375,12632972
2020-05-29,460.0,481.6000061035156,458.0,474.25,449.530029296875,12662824
2020-06-01,483.5,483.70001220703125,458.29998779296875,465.3999938964844,441.1413879394531,18563612
2020-06-02,470.0,481.0,468.1499938964844,473.1000061035156,448.4399719238281,10978049
2020-06-03,474.95001220703125,481.6000061035156,473.0,476.1499938964844,451.3309326171875,7767457
2020-06-04,473.0,498.0,472.1000061035156,494.8500061035156,469.0562744140625,19100026
2020-06-05,501.0,511.0,492.20001220703125,494.25,468.4875793457031,22798341
2020-06-08,498.75,498.75,485.04998779296875,489.0,463.51116943359375,9176155
2020-06-09,492.0,512.7000122070312,492.0,500.75,474.64874267578125,25883378
2020-06-10,502.5,507.0,493.54998779296875,499.1499938964844,473.1321105957031,10636465
2020-06-11,490.0,493.79998779296875,469.1000061035156,473.6499938964844,448.9613342285156,18547382
2020-06-12,455.0,481.8999938964844,455.0,480.1000061035156,455.0751037597656,11498488
2020-06-15,481.0,489.3999938964844,472.70001220703125,485.79998779296875,460.47796630859375,10727187
2020-06-16,489.3999938964844,493.5,476.5,483.3999938964844,458.2030944824219,11247556
2020-06-17,484.1499938964844,489.75,479.1000061035156,485.6499938964844,460.3357849121094,8222223
2020-06-18,485.6499938964844,488.5,483.0,484.25,459.00872802734375,4077225
2020-06-19,486.79998779296875,491.95001220703125,485.20001220703125,488.1000061035156,462.65814208984375,8114839
2020-06-22,492.20001220703125,501.20001220703125,486.0,493.20001220703125,467.4922180175781,9203804
2020-06-23,493.20001220703125,503.0,489.5,500.45001220703125,474.3643798828125,10732649
2020-06-24,502.0,503.3999938964844,481.0,484.3999938964844,459.1509704589844,8567595
2020-06-25,480.29998779296875,492.5,477.0,487.6499938964844,462.2315673828125,6954147
2020-06-26,490.25,491.0,472.20001220703125,479.95001220703125,454.9329528808594,7489306
2020-06-29,475.5,487.3500061035156,475.0,482.0,456.8760681152344,5727377
2020-06-30,483.3999938964844,483.95001220703125,469.79998779296875,472.95001220703125,448.2978515625,8339357
2020-07-01,473.5,475.79998779296875,466.1499938964844,468.1499938964844,443.74798583984375,5983810
2020-07-02,468.0,474.95001220703125,467.95001220703125,473.0,448.3451843261719,3731827
2020-07-03,477.0,479.3500061035156,472.0,476.8500061035156,451.99456787109375,4666364
2020-07-06,478.0,481.25,471.3999938964844,480.20001220703125,455.1698913574219,5995257
2020-07-07,480.0,486.0,476.1499938964844,479.25,454.2694091796875,6793452
2020-07-08,482.54998779296875,488.0,479.95001220703125,482.5,457.35003662109375,6279449
2020-07-09,484.54998779296875,487.20001220703125,480.3500061035156,481.95001220703125,456.8287353515625,3184268
2020-07-10,484.6499938964844,498.8999938964844,483.04998779296875,493.8999938964844,468.15582275390625,14898919
2020-07-13,495.0,501.70001220703125,492.29998779296875,499.70001220703125,473.6534729003906,7504299
2020-07-14,500.0,503.8999938964844,490.1000061035156,492.1000061035156,466.4496154785156,6996801
2020-07-15,494.20001220703125,499.3999938964844,492.20001220703125,495.1000061035156,469.2933044433594,4710170
2020-07-16,496.0,505.95001220703125,490.6000061035156,499.70001220703125,473.6534729003906,11263548
2020-07-17,499.6000061035156,509.54998779296875,497.3500061035156,503.6000061035156,477.35015869140625,9592466
2020-07-20,501.8999938964844,501.8999938964844,481.6000061035156,483.79998779296875,458.582275390625,16111398
2020-07-21,488.0,488.20001220703125,475.0,477.25,452.3736572265625,8470749
2020-07-22,479.6499938964844,488.0,471.6000061035156,474.29998779296875,449.57745361328125,9848007
2020-07-23,477.95001220703125,481.8500061035156,474.04998779296875,476.0,451.1888427734375,5416291
2020-07-24,490.0,497.79998779296875,481.25,485.6000061035156,460.2884216308594,19812185
2020-07-27,484.8500061035156,487.6000061035156,469.0,475.5,450.71490478515625,6112617
2020-07-28,475.5,483.75,473.25,482.6000061035156,457.44476318359375,5917155
2020-07-29,485.70001220703125,496.29998779296875,484.1499938964844,493.0,467.30267333984375,8531803
2020-07-30,493.20001220703125,513.2000122070312,487.29998779296875,509.95001220703125,483.3691711425781,17534819
2020-07-31,514.25,541.0,507.5,531.7000122070312,503.985595703125,41253676
2020-08-03,534.0999755859375,540.2000122070312,516.7999877929688,519.4000244140625,492.3266906738281,25348229
2020-08-04,522.0,532.4000244140625,517.25,528.9500122070312,501.3788757324219,11950138
2020-08-05,537.9000244140625,538.0,527.0499877929688,528.8499755859375,501.2840270996094,10928555
2020-08-06,533.9000244140625,541.4500122070312,526.1500244140625,532.25,504.50677490234375,10919796
2020-08-07,532.2999877929688,535.4500122070312,522.5999755859375,525.9500122070312,498.5353088378906,7275403
2020-08-10,526.0,550.7999877929688,526.0,543.8499755859375,515.5020141601562,16271180
2020-08-11,548.0,549.5999755859375,535.0999755859375,541.0499877929688,512.84814453125,7774058
2020-08-12,540.75,540.75,529.75,532.1500244140625,504.4120178222656,7405695
2020-08-13,532.1500244140625,535.9500122070312,519.0499877929688,520.7999877929688,493.6536865234375,8729438
2020-08-14,523.5,536.0,522.0,531.3499755859375,503.6537780761719,11787355
2020-08-17,536.0999755859375,537.5,527.0,528.3499755859375,500.8100280761719,6657699
2020-08-18,531.7000122070312,533.9000244140625,524.1500244140625,526.0,498.5826110839844,5555588
2020-08-19,530.0,532.9000244140625,524.3499755859375,525.4000244140625,498.9624938964844,5414452
2020-08-20,524.5,529.9000244140625,521.0499877929688,522.2999877929688,496.0184326171875,4886692
2020-08-21,526.5499877929688,538.7000122070312,524.2999877929688,532.3499755859375,505.562744140625,9833484
2020-08-24,538.6500244140625,538.6500244140625,528.0499877929688,533.4500122070312,506.60736083984375,5675533
2020-08-25,533.5999755859375,535.1500244140625,523.4500122070312,525.0999755859375,498.67755126953125,4414315
2020-08-26,526.0499877929688,530.0,522.25,525.1500244140625,498.72509765625,5205745
2020-08-27,528.9500122070312,537.0,524.4000244140625,532.25,505.4678039550781,8564601
2020-08-28,538.0999755859375,564.75,534.75,555.75,527.7852783203125,29017731
2020-08-31,560.6500244140625,561.0,514.0499877929688,520.25,494.0716552734375,20056792
2020-09-01,521.2000122070312,527.6500244140625,506.20001220703125,521.4500122070312,495.2113037109375,13860865
2020-09-02,523.5,525.5999755859375,509.20001220703125,514.5,488.6109924316406,9636136
2020-09-03,518.5499877929688,526.8499755859375,512.5499877929688,523.4500122070312,497.1106262207031,10052098
2020-09-04,518.0,530.4000244140625,508.25,512.4500122070312,486.6640625,12380025
2020-09-07,516.0,518.2000122070312,504.25,513.25,487.4238586425781,6320017
2020-09-08,512.0,517.6500244140625,498.6499938964844,501.8999938964844,476.64495849609375,8519561
2020-09-09,497.0,512.7999877929688,493.6000061035156,509.29998779296875,483.672607421875,10532163
2020-09-10,512.7000122070312,516.7000122070312,503.6499938964844,507.95001220703125,482.3905944824219,8572739
2020-09-11,507.0,512.3499755859375,502.6000061035156,505.54998779296875,480.11126708984375,5189670
2020-09-14,505.54998779296875,509.0,494.0,495.79998779296875,470.85186767578125,8041379
2020-09-15,498.0,512.4000244140625,496.0,506.3999938964844,480.9185485839844,11686574
2020-09-16,510.1499938964844,520.0,503.3999938964844,518.5,492.4096374511719,10080107
2020-09-17,516.7999877929688,521.9000244140625,510.5,512.0,486.2367858886719,9959257
2020-09-18,517.4500122070312,535.0,515.0,523.3499755859375,497.015625,25685130
2020-09-21,523.7999877929688,528.25,499.0,503.6499938964844,478.3069152832031,9977984
2020-09-22,509.5,515.0,493.6000061035156,508.8500061035156,483.2452392578125,9862141
2020-09-23,520.5,521.0,498.25,502.8999938964844,477.59466552734375,10846053
2020-09-24,497.5,501.25,483.0,485.79998779296875,461.3550720214844,8768744
2020-09-25,496.0,496.0,483.8500061035156,489.6499938964844,465.0113220214844,9665092
2020-09-28,495.0,512.0,488.5,510.1000061035156,484.4323425292969,12221177
2020-09-29,517.8499755859375,517.8499755859375,504.5,506.1499938964844,480.6811218261719,8592449
2020-09-30,508.0,516.2000122070312,498.29998779296875,500.45001220703125,475.2679443359375,12981899
2020-10-01,505.1000061035156,510.5,501.29998779296875,506.8999938964844,481.3933410644531,6733075
2020-10-05,507.0,525.0999755859375,503.79998779296875,523.0999755859375,496.7781677246094,8831627
2020-10-06,526.0,527.5999755859375,519.0,521.0499877929688,494.8312683105469,8537178
2020-10-07,516.0999755859375,522.9000244140625,509.20001220703125,511.75,485.99932861328125,8346531
2020-10-08,514.5999755859375,526.0,511.75,524.0999755859375,497.7279052734375,9392711
2020-10-09,525.0,529.2999877929688,511.04998779296875,512.9000244140625,487.09149169921875,11468529
2020-10-12,514.9000244140625,517.3499755859375,509.29998779296875,513.9000244140625,488.04119873046875,7092628
2020-10-13,514.0,519.9500122070312,501.6000061035156,503.1499938964844,477.8321228027344,8851580
2020-10-14,503.1499938964844,507.5,493.29998779296875,502.20001220703125,476.9299011230469,7640368
2020-10-15,504.70001220703125,504.70001220703125,489.0,490.29998779296875,465.628662109375,6605127
2020-10-16,491.0,494.75,485.25,486.8999938964844,462.3997802734375,9085611
2020-10-19,489.95001220703125,490.8999938964844,480.8999938964844,483.6499938964844,459.3133239746094,5158764
2020-10-20,484.95001220703125,488.54998779296875,480.3999938964844,486.3500061035156,461.87744140625,5550859
2020-10-21,489.0,492.20001220703125,481.5,490.20001220703125,465.53375244140625,7269981
2020-10-22,491.20001220703125,491.3999938964844,481.70001220703125,485.54998779296875,461.1177062988281,6428694
2020-10-23,488.0,494.5,482.8999938964844,484.5,460.12054443359375,6578265
2020-10-26,487.3999938964844,487.3999938964844,471.1000061035156,474.5,450.6237487792969,6499259
2020-10-27,474.6000061035156,476.75,467.25,470.45001220703125,446.7774963378906,7693069
2020-10-28,473.0,475.75,461.3999938964844,463.3999938964844,440.082275390625,7723679
2020-10-29,463.0,464.0,452.25,456.3500061035156,433.3869934082031,8297097
2020-10-30,458.6499938964844,469.0,455.8500061035156,465.75,442.3140563964844,8680701
2020-11-02,467.8999938964844,471.0,459.04998779296875,469.3999938964844,445.7803649902344,7737909
2020-11-03,472.04998779296875,490.6000061035156,465.75,485.6000061035156,461.1651916503906,16853462
2020-11-04,499.8999938964844,518.25,495.1499938964844,504.6499938964844,479.2565612792969,48182254
2020-11-05,508.0,514.0,502.5,512.5,486.7115783691406,14095319
2020-11-06,515.0,515.75,506.75,509.1499938964844,483.5301208496094,9251548
2020-11-09,512.5,518.0,504.45001220703125,510.1499938964844,484.4798278808594,9718357
2020-11-10,511.0,514.25,489.0,490.8999938964844,466.1985168457031,12767338
2020-11-11,495.0,508.3500061035156,492.0,506.04998779296875,480.58612060546875,11754997
2020-11-12,503.95001220703125,517.7000122070312,502.20001220703125,509.25,483.6251220703125,10911897
2020-11-13,511.95001220703125,515.7999877929688,504.54998779296875,508.45001220703125,482.8654479980469,9501329
2020-11-14,511.0,515.5,510.20001220703125,514.0,488.1360778808594,1766237
2020-11-17,517.0,523.4000244140625,514.0499877929688,518.4000244140625,492.3147277832031,12411197
2020-11-18,514.0,518.3499755859375,509.0,513.0,487.1864318847656,6483702
2020-11-19,512.0,516.1500244140625,505.0,507.3500061035156,481.8207702636719,6843207
2020-11-20,510.0,512.5,496.0,503.25,477.92706298828125,7594535
2020-11-23,504.0,516.4000244140625,501.0,512.8499755859375,487.0439453125,8931512
2020-11-24,513.5,522.75,508.20001220703125,520.1500244140625,493.9767150878906,9096230
2020-11-25,521.2000122070312,526.0,504.1499938964844,506.20001220703125,480.7286071777344,10673809
2020-11-26,506.0,513.0,502.29998779296875,511.70001220703125,485.951904296875,7494355
2020-11-27,514.0,520.7999877929688,509.20001220703125,511.6499938964844,485.9043884277344,12954065
2020-12-01,518.0,542.75,512.6500244140625,539.3499755859375,512.2105712890625,25388623
2020-12-02,540.9000244140625,547.0,536.0,544.6500244140625,517.2438354492188,14234038
2020-12-03,550.0,551.4500122070312,541.0,548.25,520.6626586914062,9345458
2020-12-04,550.0,572.9000244140625,545.2000122070312,569.0499877929688,540.416015625,16177536
2020-12-07,570.3499755859375,591.5,567.0499877929688,582.2999877929688,552.9993286132812,21232768
2020-12-08,582.0,582.0,565.7999877929688,568.7000122070312,540.0836181640625,10673103
2020-12-09,571.0,583.9500122070312,566.7000122070312,569.5499877929688,540.8909301757812,11144200
2020-12-10,570.0,574.75,560.0999755859375,565.2000122070312,536.7596435546875,6755693
2020-12-11,567.9000244140625,572.9500122070312,562.0,568.0999755859375,539.5137939453125,6968494
2020-12-14,568.3499755859375,578.6500244140625,568.3499755859375,576.25,547.253662109375,8582193
2020-12-15,575.0,580.0,569.0,571.6500244140625,542.88525390625,5896090
2020-12-16,571.0,578.5,571.0,576.5999755859375,547.5861206054688,5135499
2020-12-17,579.5,586.2999877929688,569.7000122070312,571.3499755859375,542.6002807617188,9025916
2020-12-18,574.0,576.9000244140625,568.0,575.0,546.066650390625,4940687
2020-12-21,573.7999877929688,585.9000244140625,539.7000122070312,552.5499877929688,524.7462768554688,12715463
2020-12-22,553.0,571.0999755859375,540.4000244140625,568.2999877929688,539.7037963867188,8012096
2020-12-23,570.0,576.5499877929688,566.0999755859375,574.5999755859375,545.6868286132812,4958783
2020-12-24,574.5999755859375,595.0,572.1500244140625,590.4500122070312,560.7392578125,7486583
2020-12-28,599.0,599.4500122070312,584.5499877929688,586.9500122070312,557.415283203125,12299793
2020-12-29,589.7999877929688,596.0,583.1500244140625,590.5999755859375,560.8816528320312,7430043
2020-12-30,595.0,595.0,581.5,584.0,554.6138305664062,5589703
2020-12-31,584.6500244140625,594.9000244140625,582.0499877929688,592.3499755859375,562.5436401367188,8835267
2021-01-01,592.5,599.75,585.8499755859375,596.25,566.2473754882812,8229768
