Date,Open,High,Low,Close,Adj_Close,Volume
2020-04-01,66.375,68.4000015258789,64.57499694824219,65.2125015258789,42.8614387512207,5575117
2020-04-03,66.1500015258789,66.1500015258789,63.48749923706055,63.787498474121094,41.92484664916992,4684849
2020-04-07,66.0,66.30000305175781,63.375,65.25,42.88608932495117,8809858
2020-04-08,65.25,68.73750305175781,64.5374984741211,65.69999694824219,43.181846618652344,11339715
2020-04-09,66.5999984741211,67.6500015258789,65.2874984741211,66.75,43.871971130371094,8691445
2020-04-13,66.75,67.6500015258789,64.19999694824219,65.92500305175781,43.32973098754883,6676491
2020-04-15,66.9000015258789,70.0875015258789,65.7750015258789,67.76249694824219,44.53744125366211,10608553
2020-04-16,66.9375,69.07499694824219,66.11250305175781,68.25,44.85786437988281,6359607
2020-04-17,70.125,74.25,69.375,71.625,47.07609558105469,13222425
2020-04-20,72.67500305175781,73.61250305175781,70.19999694824219,70.875,46.583152770996094,8433434
2020-04-21,69.375,69.63749694824219,67.1624984741211,68.5875015258789,45.079689025878906,6341829
2020-04-22,68.25,68.36250305175781,66.75,67.76249694824219,44.53744125366211,7073505
2020-04-23,68.25,70.23750305175781,67.875,68.88749694824219,45.276859283447266,5551178
2020-04-24,67.98750305175781,70.05000305175781,66.82499694824219,67.01249694824219,44.04450607299805,8047227
2020-04-27,67.76249694824219,68.2874984741211,66.26249694824219,66.5999984741211,43.77337646484375,7293275
2020-04-28,67.42500305175781,67.7249984741211,66.5999984741211,66.82499694824219,43.9212646484375,5673279
2020-04-29,68.25,70.7249984741211,67.6875,69.9375,45.966976165771484,13286783
2020-04-30,70.98750305175781,72.1875,69.9375,71.6624984741211,47.10075759887695,11517447
2020-05-04,69.7125015258789,69.7125015258789,66.75,67.5374984741211,44.389556884765625,16668974
2020-05-05,68.2125015258789,69.26249694824219,67.3125,67.61250305175781,44.43886184692383,6170067
2020-05-06,67.7249984741211,68.8125,66.375,68.625,45.10432815551758,9487758
2020-05-07,67.94999694824219,69.63749694824219,67.61250305175781,68.69999694824219,45.15362548828125,7641257
2020-05-08,69.5999984741211,69.5999984741211,65.17500305175781,65.6624984741211,43.157203674316406,7587482
2020-05-11,66.67500305175781,68.69999694824219,66.0374984741211,66.86250305175781,43.94591522216797,8354003
2020-05-12,66.375,67.9124984741211,65.4375,67.0875015258789,44.09379959106445,9651254
2020-05-13,70.125,76.875,68.92500305175781,75.44999694824219,49.590118408203125,36914577
2020-05-14,75.75,78.5999984741211,73.5374984741211,74.88749694824219,49.22041320800781,37554103
2020-05-15,74.73750305175781,76.76249694824219,72.9749984741211,73.42500305175781,48.25917434692383,13868047
2020-05-18,73.5,73.9124984741211,67.5,67.9124984741211,44.63603973388672,14475295
2020-05-19,69.26249694824219,69.7125015258789,65.17500305175781,65.51249694824219,43.05861282348633,12852354
2020-05-20,65.8125,66.5999984741211,65.0250015258789,65.69999694824219,43.181846618652344,6223477
2020-05-21,66.0,66.86250305175781,65.55000305175781,66.5625,43.74873733520508,6874841
2020-05-22,66.5250015258789,66.9749984741211,64.125,64.42500305175781,42.343849182128906,9834129
2020-05-26,63.787498474121094,64.76249694824219,62.73749923706055,63.150001525878906,41.50584411621094,8257919
2020-05-27,63.75,64.94999694824219,63.11249923706055,64.6875,42.51637268066406,8348841
2020-05-28,65.13749694824219,66.7125015258789,64.125,65.92500305175781,43.32973098754883,9060133
2020-05-29,65.25,68.69999694824219,64.76249694824219,66.4124984741211,43.650142669677734,20170285
2020-06-01,67.875,71.36250305175781,67.3499984741211,70.38749694824219,46.26274871826172,11405761
2020-06-02,70.3499984741211,72.11250305175781,69.82499694824219,70.7249984741211,46.48456954956055,6516937
2020-06-03,71.55000305175781,73.125,69.75,70.05000305175781,46.040931701660156,9981021
2020-06-04,70.5,71.8125,69.3375015258789,70.125,46.090213775634766,7041825
